Symbol	chrom	start	end
PCP2	19	7696500	7698634
STXBP2	19	7701986	7712760
RETN	19	7733971	7735340
C19orf59	19	7741942	7744719
TRAPPC5	19	7745706	7747748
FCER2	19	7753642	7767032
CLEC4G	19	7793842	7797057
CD209	19	7804880	7812464
CLEC4M	19	7828034	7834491
CLEC4GP1	19	7852369	7855898
EVI5L	19	7895160	7929862
FLJ22184	19	7933604	7939326
LOC388499	19	7943516	7945117
LRRC8E	19	7953389	7966908
MAP2K7	19	7968764	7979363
LOC100507588	19	7981031	7983980
SNAPC2	19	7985193	7988136
CTXN1	19	7989380	7991051
TIMM44	19	7991602	8008708
ELAVL1	19	8023456	8070529
CCL25	19	8117645	8127547
FBN3	19	8130286	8212385
CERS4	19	8274216	8327304
CD320	19	8367010	8373240
NDUFA7	19	8376183	8386280
RPS28	19	8386383	8387280
KANK3	19	8387467	8408146
ANGPTL4	19	8429010	8439257
LOC100507567	19	8439259	8455575
RAB11B	19	8455204	8469317
MARCH2	19	8478186	8503899
HNRNPM	19	8509802	8554002
PRAM1	19	8554939	8567538
ZNF414	19	8575461	8579048
MYO1F	19	8585673	8642331
ADAMTS10	19	8645125	8675588
ACTL9	19	8807750	8809172
OR2Z1	19	8841390	8842335
ZNF558	19	8920381	8933565
MBD3L1	19	8953268	8954016
MUC16	19	8959519	9092018
OR1M1	19	9203920	9204862
OR7G2	19	9212944	9213982
OR7G1	19	9225503	9226439
OR7G3	19	9236687	9237626
ZNF317	19	9251055	9274091
OR7D2	19	9296269	9299493
OR7D4	19	9324525	9325547
OR7E24	19	9361719	9362739
ZNF699	19	9405985	9415795
ZNF559	19	9434447	9454521
ZNF559-ZNF177	19	9434901	9493293
ZNF177	19	9473695	9493293
ZNF266	19	9523101	9546254
ZNF560	19	9577030	9609279
ZNF426	19	9638680	9649303
ZNF121	19	9676291	9695209
ZNF561	19	9718001	9731916
ZNF562	19	9759337	9785776
ZNF812	19	9800813	9811493
ZNF846	19	9868150	9879410
FBXL12	19	9920942	9929731
UBL5	19	9938555	9940797
PIN1	19	9945882	9960365
OLFM2	19	9964393	10047070
COL5A3	19	10070236	10121147
RDH8	19	10123924	10132954
C3P1	19	10152031	10184813
C19orf66	19	10196805	10203928
ANGPTL6	19	10203012	10213425
PPAN	19	10216898	10221975
PPAN-P2RY11	19	10216898	10226064
SNORD105	19	10218326	10218411
SNORD105B	19	10220424	10220516
P2RY11	19	10222196	10226064
EIF3G	19	10225689	10230599
DNMT1	19	10244021	10305755
S1PR2	19	10332108	10341948
MIR4322	19	10341088	10341161
MRPL4	19	10362639	10370736
ICAM1	19	10381516	10397291
ICAM4	19	10397642	10399260
ICAM5	19	10400654	10407454
ZGLP1	19	10415478	10420233
FDX1L	19	10420890	10426691
RAVER1	19	10426888	10444314
ICAM3	19	10444451	10450345
TYK2	19	10461203	10491248
CDC37	19	10501808	10514271
MIR1181	19	10514133	10514214
PDE4A	19	10527448	10580307
KEAP1	19	10596795	10614054
S1PR5	19	10623417	10628668
ATG4D	19	10654646	10664094
MIR1238	19	10662797	10662880
KRI1	19	10663760	10676702
CDKN2D	19	10677137	10679655
AP1M2	19	10683346	10697991
SLC44A2	19	10713120	10755235
LOC147727	19	10762537	10764548
ILF3	19	10764936	10803095
QTRT1	19	10812111	10824043
DNM2	19	10828728	10942586
MIR638	19	10829079	10829179
MIR4748	19	10890929	10891011
MIR199A1	19	10928101	10928172
TMED1	19	10943113	10946983
C19orf38	19	10959105	10980360
CARM1	19	10982252	11033448
YIPF2	19	11033443	11039357
C19orf52	19	11039423	11040916
SMARCA4	19	11071597	11172958
LDLR	19	11200037	11244505
SPC24	19	11257830	11266484
KANK2	19	11274942	11308243
DOCK6	19	11309968	11373168
C19orf80	19	11350294	11352619
TSPAN16	19	11406823	11437672
RAB3D	19	11432721	11450344
TMEM205	19	11453451	11456981
CCDC159	19	11457180	11465620
LPPR2	19	11466061	11476374
SWSAP1	19	11485382	11487627
EPOR	19	11487880	11495018
RGL3	19	11504731	11530018
CCDC151	19	11531271	11545980
PRKCSH	19	11546268	11561782
ELAVL3	19	11562142	11591803
ZNF653	19	11594241	11616738
ECSIT	19	11616730	11639987
CNN1	19	11649578	11661138
ELOF1	19	11663857	11670051
ACP5	19	11685474	11689801
ZNF627	19	11708234	11729974
ZNF833P	19	11784812	11797384
ZNF823	19	11832079	11849760
ZNF441	19	11877814	11894893
ZNF491	19	11909390	11919306
ZNF440	19	11925106	11946016
ZNF439	19	11976843	11980306
ZNF69	19	11998669	12025365
ZNF700	19	12035882	12061588
ZNF763	19	12075868	12091198
ZNF433	19	12125531	12146525
ZNF878	19	12154619	12163782
ZNF844	19	12175545	12188626
ZNF788	19	12203077	12225494
ZNF20	19	12242167	12251222
ZNF625-ZNF20	19	12242167	12267546
ZNF625	19	12255708	12267546
ZNF136	19	12273871	12300064
ZNF44	19	12382624	12405714
ZNF563	19	12428303	12444534
ZNF442	19	12460184	12476475
ZNF799	19	12500827	12512088
ZNF443	19	12540519	12551926
ZNF709	19	12571997	12595632
ZNF564	19	12636183	12662356
ZNF490	19	12686919	12721623
ZNF791	19	12721731	12740676
MAN2B1	19	12757321	12777591
WDR83	19	12777617	12786646
WDR83OS	19	12778880	12780465
DHPS	19	12786530	12792701
FBXW9	19	12799729	12807455
TNPO2	19	12810007	12834810
SNORD41	19	12817262	12817332
C19orf43	19	12841453	12845529
ASNA1	19	12848305	12859137
BEST2	19	12863406	12869271
HOOK2	19	12873816	12886434
JUNB	19	12902309	12904125
PRDX2	19	12907633	12912724
RNASEH2A	19	12917427	12924462
RTBDN	19	12936290	12946242
MAST1	19	12949258	12985766
DNASE2	19	12986024	12992335
KLF1	19	12995236	12998017
GCDH	19	13001942	13010813
SYCE2	19	13009893	13030086
FARSA	19	13033283	13044558
CALR	19	13049413	13055304
RAD23A	19	13056627	13064457
GADD45GIP1	19	13064969	13068068
DAND5	19	13080431	13085567
NFIX	19	13106583	13209610
LYL1	19	13209841	13213974
TRMT1	19	13215713	13227563
NACC1	19	13229101	13251961
STX10	19	13254871	13261188
IER2	19	13261281	13265718
CACNA1A	19	13317255	13617274
CCDC130	19	13858752	13874106
MRI1	19	13875336	13885096
C19orf53	19	13885256	13889586
ZSWIM4	19	13906273	13943044
LOC284454	19	13945329	13947103
MIR24-2	19	13947100	13947173
MIR27A	19	13947253	13947331
MIR23A	19	13947400	13947473
MIR181C	19	13985512	13985622
MIR181D	19	13985688	13985825
NANOS3	19	13988062	13991571
C19orf57	19	13993167	14016909
CC2D1A	19	14016955	14041693
PODNL1	19	14041999	14064204
DCAF15	19	14063318	14072256
RFX1	19	14072341	14117134
RLN3	19	14139016	14141783
IL27RA	19	14142551	14163717
PALM3	19	14164178	14169971
LOC113230	19	14183820	14185874
SAMD1	19	14199228	14201232
PRKACA	19	14202506	14228559
ASF1B	19	14230320	14247440
LOC100507373	19	14247963	14282075
LPHN1	19	14258548	14316997
CD97	19	14491955	14519537
DDX39A	19	14519609	14530195
PKN1	19	14544165	14582679
PTGER1	19	14583277	14586174
GIPC1	19	14588570	14606961
DNAJB1	19	14625581	14629201
MIR639	19	14640354	14640452
TECR	19	14640378	14676792
NDUFB7	19	14676889	14682889
CLEC17A	19	14693895	14721956
EMR3	19	14730050	14785730
ZNF333	19	14800869	14831772
EMR2	19	14843508	14889353
OR7C1	19	14909985	14910948
OR7A5	19	14937138	14939276
OR7A10	19	14951759	14952689
OR7A17	19	14991237	14992167
OR7C2	19	15052300	15053260
SLC1A6	19	15060844	15121455
CCDC105	19	15121538	15134083
CASP14	19	15160290	15169103
OR1I1	19	15197876	15198944
SYDE1	19	15218213	15225789
ILVBL	19	15225784	15236577
NOTCH3	19	15270443	15311792
EPHX3	19	15337729	15343858
BRD4	19	15348300	15391262
AKAP8	19	15464331	15490612
AKAP8L	19	15490858	15529833
WIZ	19	15532317	15560762
MIR1470	19	15560358	15560419
RASAL3	19	15562437	15575382
PGLYRP2	19	15579456	15590315
CYP4F22	19	15619335	15663128
CYP4F8	19	15726028	15740447
CYP4F3	19	15751706	15771570
CYP4F12	19	15783827	15807984
OR10H2	19	15838833	15839862
OR10H3	19	15852202	15853153
CYP4F24P	19	15870143	15890798
OR10H5	19	15904858	15905806
OR10H1	19	15917816	15918936
UCA1	19	15939756	15947131
CYP4F2	19	15988833	16008884
CYP4F11	19	16023179	16045676
OR10H4	19	16059817	16060768
LOC126536	19	16126443	16138272
FLJ25328	19	16144522	16152918
TPM4	19	16178316	16213813
RAB8A	19	16222489	16244445
HSH2D	19	16244837	16269377
CIB3	19	16272178	16284286
FAM32A	19	16296234	16302857
AP1M1	19	16308664	16346156
KLF2	19	16435650	16438339
EPS15L1	19	16466054	16582823
CALR3	19	16589867	16607003
C19orf44	19	16607204	16632163
CHERP	19	16628699	16653263
SLC35E1	19	16660647	16683193
MED26	19	16685717	16739015
C19orf42	19	16756958	16770968
TMEM38A	19	16771937	16799816
NWD1	19	16830786	16928774
SIN3B	19	16940208	16991164
F2RL3	19	16999825	17002830
CPAMD8	19	17003761	17137625
HAUS8	19	17160570	17186343
MYO9B	19	17186590	17324104
USE1	19	17326154	17330638
OCEL1	19	17337054	17340028
NR2F6	19	17342693	17356151
USHBP1	19	17360848	17375544
BABAM1	19	17378231	17390162
ANKLE1	19	17392453	17398455
ABHD8	19	17402939	17414282
MRPL34	19	17416476	17417652
DDA1	19	17420336	17434106
ANO8	19	17434031	17445638
GTPBP3	19	17445790	17453540
PLVAP	19	17462263	17488137
BST2	19	17513754	17516384
FAM125A	19	17530911	17536140
TMEM221	19	17546317	17559376
NXNL1	19	17566233	17571725
SLC27A1	19	17581299	17616977
PGLS	19	17622431	17632097
FAM129C	19	17634109	17664648
GLT25D1	19	17666510	17693965
UNC13A	19	17712136	17799008
MAP1S	19	17830302	17845324
FCHO1	19	17858526	17899377
B3GNT3	19	17905918	17924385
INSL3	19	17927321	17932383
JAK3	19	17935592	17958841
RPL18A	19	17970686	17974133
SNORA68	19	17973396	17973529
SLC5A5	19	17982781	18005983
CCDC124	19	18043823	18054794
KCNN1	19	18062110	18109930
ARRDC2	19	18111943	18124911
IL12RB1	19	18170370	18197697
MAST3	19	18208602	18262499
PIK3R2	19	18263987	18281343
IFI30	19	18284578	18288927
MPV17L2	19	18304039	18307550
RAB3A	19	18307610	18314874
PDE4C	19	18318770	18359010
LOC729966	19	18360759	18366229
KIAA1683	19	18367905	18385319
JUND	19	18390562	18392432
MIR3188	19	18392886	18392971
LSM4	19	18417039	18434001
PGPEP1	19	18451407	18480763
GDF15	19	18496967	18499986
MIR3189	19	18497371	18497444
LRRC25	19	18501953	18508415
SSBP4	19	18530145	18545372
ISYNA1	19	18545197	18549111
ELL	19	18553472	18632937
FKBP8	19	18642567	18654383
KXD1	19	18668571	18680197
UBA52	19	18682613	18688270
C19orf60	19	18699494	18703147
CRLF1	19	18704034	18717660
TMEM59L	19	18723681	18731849
KLHL26	19	18747837	18781302
CRTC1	19	18794424	18893143
COMP	19	18893582	18902114
UPF1	19	18942743	18979039
CERS1	19	18979360	19006953
GDF1	19	18979360	19006953
COPE	19	19010322	19030199
DDX49	19	19030483	19039442
HOMER3	19	19040009	19052041
SUGP2	19	19101696	19144380
ARMC6	19	19144386	19168987
SLC25A42	19	19174802	19223841
TMEM161A	19	19230424	19249310
MEF2B	19	19256375	19281098
MEF2BNB-MEF2B	19	19256375	19303400
MEF2BNB	19	19287712	19303400
RFXANK	19	19303007	19312678
NR2C2AP	19	19312223	19314238
NCAN	19	19322781	19363061
HAPLN4	19	19366451	19373596
TM6SF2	19	19375173	19384074
SUGP1	19	19387321	19431321
MAU2	19	19431629	19469563
GATAD2A	19	19496641	19619741
TSSK6	19	19625027	19626469
NDUFA13	19	19627018	19639013
YJEFN3	19	19639669	19648393
CILP2	19	19649073	19657468
PBX4	19	19672515	19729725
LPAR2	19	19734465	19739039
GMIP	19	19740284	19754455
ATP13A1	19	19756009	19774503
ZNF101	19	19779662	19791138
ZNF14	19	19821280	19843921
LOC284440	19	19867180	19887222
ZNF506	19	19903519	19932560
ZNF253	19	19976713	20004293
ZNF93	19	20011721	20046382
ZNF682	19	20115226	20150277
ZNF90	19	20188802	20231977
ZNF486	19	20278022	20311299
MIR1270-1	19	20510080	20579322
MIR1270-2	19	20510080	20579322
ZNF826P	19	20578625	20607771
ZNF737	19	20720797	20748626
ZNF626	19	20802744	20844402
ZNF85	19	21106058	21133503
ZNF430	19	21203425	21242852
ZNF714	19	21264952	21307883
ZNF431	19	21324839	21368805
ZNF708	19	21473962	21512212
ZNF738	19	21541734	21571384
ZNF493	19	21579920	21610296
LOC400680	19	21666516	21686040
ZNF429	19	21688436	21721079
ZNF100	19	21906842	21950430
LOC641367	19	21933546	21936240
ZNF43	19	21987750	22034870
ZNF208	19	22148896	22193745
ZNF257	19	22235265	22273903
ZNF676	19	22361902	22379753
ZNF729	19	22469251	22499978
ZNF98	19	22573898	22605148
LOC440518	19	22779058	22786352
ZNF492	19	22817125	22850472
ZNF99	19	22934984	22966973
ZNF724P	19	23406606	23433172
ZNF91	19	23540497	23578269
ZNF675	19	23835707	23870017
ZNF681	19	23921996	23941693
RPSAP58	19	23945815	24010919
ZNF726	19	24097683	24116769
ZNF254	19	24269975	24312654
LOC100101266	19	24344994	24346249
LOC148189	19	28281400	28284848
LOC148145	19	29456037	29460055
LOC100505835	19	29493461	29504862
UQCRFS1	19	29698166	29704136
LOC284395	19	29777917	30016659
VSTM2B	19	30017490	30055226
POP4	19	30097169	30108162
PLEKHF1	19	30156326	30166383
C19orf12	19	30189792	30206696
CCNE1	19	30302900	30315215
URI1	19	30414550	30507519
ZNF536	19	30863327	31048965
DKFZp566F0947	19	31640782	31641311
TSHZ3	19	31765850	31840190
THEG5	19	32079094	32084456
ZNF507	19	32836513	32878573
LOC400684	19	32880955	32896445
DPY19L3	19	32896654	32976799
PDCD5	19	33072093	33078358
ANKRD27	19	33087906	33166102
RGS9BP	19	33166312	33169206
NUDT19	19	33182866	33204702
TDRD12	19	33210678	33281714
SLC7A9	19	33321418	33360683
CEP89	19	33369903	33462869
C19orf40	19	33463147	33467960
RHPN2	19	33469497	33555824
GPATCH1	19	33571785	33621318
WDR88	19	33622997	33666703
LRP3	19	33685598	33699773
SLC7A10	19	33699569	33716756
CEBPA	19	33790839	33793430
LOC80054	19	33793762	33795963
CEBPG	19	33864574	33873592
PEPD	19	33877854	34012799
CHST8	19	34112860	34264414
KCTD15	19	34287750	34306666
LSM14A	19	34663351	34720420
KIAA0355	19	34745455	34846471
GPI	19	34855644	34893318
PDCD2L	19	34895302	34917072
UBA2	19	34919267	34960798
WTIP	19	34972879	34992085
SCGB1B2P	19	35067637	35068596
SCGB2B2	19	35084345	35085490
SCGB2B3P	19	35136777	35136957
ZNF302	19	35168566	35177302
ZNF181	19	35225479	35233774
ZNF599	19	35248978	35264134
LOC400685	19	35307057	35323773
LOC100652909	19	35382932	35389847
ZNF30	19	35417806	35436076
ZNF792	19	35447257	35454953
GRAMD1A	19	35491245	35517373
SCN1B	19	35521591	35531353
HPN	19	35531409	35557477
LOC100128675	19	35549962	35597208
FXYD3	19	35606731	35615228
LGI4	19	35615416	35626178
FXYD1	19	35629731	35633954
FXYD7	19	35634153	35645205
FXYD5	19	35645624	35660788
FAM187B	19	35715703	35719628
LSR	19	35739558	35758867
USF2	19	35759895	35770718
HAMP	19	35773409	35776045
MAG	19	35782988	35804709
CD22	19	35820068	35838264
FFAR1	19	35842444	35843367
FFAR3	19	35849487	35851389
LOC100128682	19	35896508	35907742
FFAR2	19	35940616	35942669
KRTDAP	19	35978225	35981433
DMKN	19	35988118	36004560
SBSN	19	36014268	36019253
GAPDHS	19	36024313	36036221
LOC100506469	19	36031639	36036931
TMEM147	19	36036501	36038429
ATP4A	19	36041094	36054560
HAUS5	19	36103645	36116251
RBM42	19	36119979	36128587
ETV2	19	36132646	36135773
COX6B1	19	36139124	36149686
UPK1A	19	36157714	36169367
ZBTB32	19	36203829	36207940
MLL4	19	36208920	36229779
IGFLR1	19	36230150	36233351
U2AF1L4	19	36233427	36236336
PSENEN	19	36236493	36237903
LIN37	19	36239261	36245420
HSPB6	19	36245466	36247930
C19orf55	19	36249043	36260077
ARHGAP33	19	36266416	36279724
PRODH2	19	36290891	36304201
NPHS1	19	36316273	36342895
KIRREL2	19	36347809	36358048
APLP1	19	36359400	36370699
NFKBID	19	36379142	36391552
HCST	19	36393381	36395173
TYROBP	19	36395302	36399211
LRFN3	19	36428021	36436097
SDHAF1	19	36486089	36487220
C19orf46	19	36494001	36499672
ALKBH6	19	36500021	36505141
CLIP3	19	36505561	36523797
THAP8	19	36525886	36545664
WDR62	19	36545782	36596012
POLR2I	19	36604610	36606206
TBCB	19	36605887	36616849
CAPNS1	19	36630917	36641255
COX7A1	19	36641823	36643771
ZNF565	19	36673186	36705986
ZNF146	19	36705503	36729675
LOC100134317	19	36802244	36803570
LOC100506930	19	36803962	36822620
ZFP14	19	36825354	36870105
ZFP82	19	36882860	36909550
LOC644189	19	36912075	36913799
ZNF566	19	36936020	36980463
LOC728752	19	36980528	36981942
ZNF260	19	37001588	37019248
ZNF529	19	37034516	37096178
ZNF382	19	37096206	37119499
ZNF461	19	37128282	37157739
ZNF567	19	37180301	37212225
ZNF850	19	37234379	37263716
LOC284408	19	37288451	37319013
ZNF790	19	37309223	37341689
ZNF345	19	37341259	37384120
ZNF829	19	37379025	37407193
ZNF568	19	37407230	37488834
ZNF420	19	37569381	37620651
ZNF585A	19	37641000	37663615
ZNF585B	19	37672480	37701451
ZNF383	19	37717365	37734574
LOC284412	19	37756840	37759912
HKR1	19	37825579	37855357
ZNF527	19	37862058	37883966
ZNF569	19	37902059	37958339
ZNF570	19	37959981	37976242
ZNF793	19	37997840	38034239
LOC100507433	19	38039850	38078248
ZNF540	19	38042272	38105079
ZNF571	19	38055154	38085673
ZFP30	19	38123388	38146313
ZNF781	19	38158649	38183216
ZNF607	19	38187263	38210691
ZNF573	19	38229202	38270230
LOC644554	19	38308050	38317278
LOC100631378	19	38314362	38345836
WDR87	19	38375471	38397317
SIPA1L3	19	38397867	38699008
DPF1	19	38701648	38720317
PPP1R14A	19	38741876	38747231
SPINT2	19	38755097	38783254
YIF1B	19	38794199	38806606
C19orf33	19	38794803	38795646
KCNK6	19	38810483	38819649
CATSPERG	19	38826442	38861589
PSMD8	19	38865189	38874464
GGN	19	38874991	38878668
SPRED3	19	38880839	38890523
FAM98C	19	38893774	38899728
RASGRP4	19	38899697	38916945
RYR1	19	38924339	39078204
MAP4K1	19	39078280	39108643
EIF3K	19	39109721	39127595
ACTN4	19	39138266	39221171
CAPN12	19	39220831	39235114
LGALS7	19	39261607	39264157
LGALS7B	19	39279849	39282394
LGALS4	19	39292310	39303740
ECH1	19	39306061	39322497
HNRNPL	19	39327027	39342979
RINL	19	39358471	39368919
SIRT2	19	39369194	39390502
NFKBIB	19	39390339	39399534
LOC643669	19	39399619	39402798
SARS2	19	39405903	39421536
MRPS12	19	39421347	39423659
FBXO17	19	39432041	39466380
FBXO27	19	39514662	39523198
PAPL	19	39574944	39602128
PAK4	19	39616419	39670046
NCCRP1	19	39687603	39692522
SYCN	19	39693561	39694906
IL28B	19	39734271	39735611
IL28A	19	39759156	39760732
IL29	19	39786964	39789312
LRFN1	19	39797456	39805976
GMFG	19	39818998	39826726
SAMD4B	19	39833107	39875537
PAF1	19	39876269	39881835
MED29	19	39881962	39891203
ZFP36	19	39897486	39900052
MIR4530	19	39900262	39900318
PLEKHG2	19	39903749	39919055
RPS16	19	39923846	39926618
SUPT5H	19	39936185	39967308
TIMM50	19	39971051	39981528
DLL3	19	39989556	39999121
SELV	19	40005752	40011326
EID2B	19	40021629	40023494
EID2	19	40029446	40030838
LGALS13	19	40093168	40098114
LOC100129935	19	40129324	40133041
LGALS16	19	40146557	40151287
LGALS17A	19	40170013	40177013
LGALS14	19	40194945	40200088
CLC	19	40221892	40228669
LEUTX	19	40267233	40276775
DYRK1B	19	40315989	40324841
FBL	19	40325092	40337054
FCGBP	19	40353962	40440533
PSMC4	19	40476911	40487671
ZNF546	19	40502942	40523514
ZNF780B	19	40534166	40562115
ZNF780A	19	40575058	40596845
MAP3K10	19	40697650	40721482
TTC9B	19	40721964	40724306
CNTD2	19	40728114	40732597
AKT2	19	40736223	40791302
MIR641	19	40788449	40788548
C19orf47	19	40826966	40854434
PLD3	19	40854331	40884390
HIPK4	19	40885177	40896094
PRX	19	40899670	40919271
SERTAD1	19	40928408	40931932
SERTAD3	19	40946747	40950282
BLVRB	19	40953690	40971725
SPTBN4	19	40973125	41082365
SHKBP1	19	41082756	41097305
LTBP4	19	41099071	41135725
NUMBL	19	41171811	41196556
ADCK4	19	41197433	41222790
ITPKC	19	41223007	41246765
C19orf54	19	41246760	41255828
SNRPA	19	41256758	41271297
MIA	19	41281081	41283398
MIA-RAB4B	19	41281441	41302849
RAB4B	19	41284123	41302849
RAB4B-EGLN2	19	41284123	41314346
EGLN2	19	41305047	41314346
CYP2A6	19	41349442	41356352
CYP2A7	19	41381343	41388657
CYP2G1P	19	41396730	41406413
CYP2B7P1	19	41430169	41456565
CYP2B6	19	41497203	41524301
CYP2A13	19	41594355	41602100
CYP2F1	19	41620352	41634281
CYP2S1	19	41699114	41713444
AXL	19	41725107	41767671
HNRNPUL1	19	41768390	41813811
CCDC97	19	41816093	41830788
TGFB1	19	41836811	41859831
B9D2	19	41860321	41870078
TMEM91	19	41869870	41889987
EXOSC5	19	41892275	41903256
BCKDHA	19	41903693	41930910
B3GNT8	19	41931263	41934635
ATP5SL	19	41937222	41945843
C19orf69	19	41949062	41950670
LOC100505495	19	41960073	42006554
CEACAM21	19	42082530	42093197
CEACAM4	19	42125343	42133442
CEACAM7	19	42177234	42192096
CEACAM5	19	42212529	42234437
CEACAM6	19	42259397	42276113
CEACAM3	19	42300521	42315591
LYPD4	19	42341149	42348508
DMRTC2	19	42349085	42356397
RPS19	19	42363987	42375484
CD79A	19	42381189	42385439
ARHGEF1	19	42387266	42411604
RABAC1	19	42460832	42463528
ATP1A3	19	42470733	42498428
GRIK5	19	42502467	42569957
ZNF574	19	42580289	42585720
POU2F2	19	42590261	42636625
LOC100505622	19	42636780	42641251
MIR4323	19	42637596	42637665
DEDD2	19	42702744	42724304
ZNF526	19	42724491	42732353
GSK3A	19	42734337	42746736
ERF	19	42751716	42759309
CIC	19	42788816	42799949
PAFAH1B3	19	42801184	42806952
PRR19	19	42806283	42814973
TMEM145	19	42817476	42829214
MEGF8	19	42829760	42882921
CNFN	19	42891170	42894444
LIPE	19	42905665	42931578
CXCL17	19	42932694	42947136
CEACAM1	19	43011457	43032661
CEACAM8	19	43084394	43099082
PSG3	19	43225793	43244668
PSG8	19	43256838	43269831
LOC100289650	19	43326014	43331030
PSG10P	19	43341148	43359870
PSG1	19	43370612	43383871
PSG6	19	43406233	43422076
PSG7	19	43428283	43441330
PSG11	19	43511808	43530631
PSG2	19	43568361	43586893
PSG5	19	43671894	43690688
PSG4	19	43696853	43709926
LOC284344	19	43715942	43752798
PSG9	19	43757434	43773682
PRG1	19	43853207	43853700
CD177	19	43857824	43867480
TEX101	19	43892762	43922767
LYPD3	19	43964945	43969831
PHLDB3	19	43979254	44008985
ETHE1	19	44010870	44031396
ZNF575	19	44037339	44040284
XRCC1	19	44047463	44079730
LOC390940	19	44080951	44086256
IRGQ	19	44088518	44100287
ZNF576	19	44100543	44104587
ZNF428	19	44111375	44124014
SRRM5	19	44116252	44118650
CADM4	19	44126521	44143991
PLAUR	19	44150246	44174498
IRGC	19	44220213	44224169
SMG9	19	44235300	44259142
KCNN4	19	44270684	44285409
LYPD5	19	44300078	44324808
ZNF283	19	44331472	44353050
ZNF404	19	44376514	44384288
LOC100505715	19	44395955	44405955
ZNF45	19	44416775	44439411
ZNF221	19	44455396	44471752
ZNF155	19	44488321	44502477
ZNF230	19	44507076	44518072
ZNF222	19	44529493	44537262
ZNF223	19	44556163	44572142
ZNF284	19	44576296	44591623
ZNF224	19	44598481	44612479
LOC100379224	19	44609491	44617336
ZNF225	19	44617547	44637255
ZNF234	19	44645709	44664462
ZNF226	19	44669214	44681838
